"indic_de","unit","geo","time","values"
"PC_Y75_79","PC","ES62",2017,2.9
"PC_Y80_84","PC","ES62",2017,2.5
"PC_Y85_MAX","PC","ES62",2017,2.2
"PC_Y60_64","PC","ES62",2018,5
"PC_Y65_69","PC","ES62",2018,4.3
"PC_Y70_74","PC","ES62",2018,3.7
"PC_Y75_79","PC","ES62",2018,2.8
"PC_Y80_84","PC","ES62",2018,2.5
"PC_Y85_MAX","PC","ES62",2018,2.3
"PC_Y60_64","PC","ES63",2017,4.8
"PC_Y65_69","PC","ES63",2017,3.4
"PC_Y70_74","PC","ES63",2017,2.8
"PC_Y75_79","PC","ES63",2017,2.1
"PC_Y80_84","PC","ES63",2017,1.7
"PC_Y85_MAX","PC","ES63",2017,1.4
"PC_Y60_64","PC","ES63",2018,5
"PC_Y65_69","PC","ES63",2018,3.5
"PC_Y70_74","PC","ES63",2018,2.8
"PC_Y75_79","PC","ES63",2018,2.2
"PC_Y80_84","PC","ES63",2018,1.7
"PC_Y85_MAX","PC","ES63",2018,1.5
"PC_Y60_64","PC","ES64",2017,4.6
"PC_Y65_69","PC","ES64",2017,3
"PC_Y70_74","PC","ES64",2017,2.4
"PC_Y75_79","PC","ES64",2017,1.9
"PC_Y80_84","PC","ES64",2017,1.5
"PC_Y85_MAX","PC","ES64",2017,1.3
"PC_Y60_64","PC","ES64",2018,4.9
"PC_Y65_69","PC","ES64",2018,3.3
"PC_Y70_74","PC","ES64",2018,2.4
"PC_Y75_79","PC","ES64",2018,1.9
"PC_Y80_84","PC","ES64",2018,1.5
"PC_Y85_MAX","PC","ES64",2018,1.3
"PC_Y60_64","PC","ES7",2017,5.5
"PC_Y65_69","PC","ES7",2017,4.7
"PC_Y70_74","PC","ES7",2017,4
"PC_Y75_79","PC","ES7",2017,2.8
"PC_Y80_84","PC","ES7",2017,2.3
"PC_Y85_MAX","PC","ES7",2017,1.9
"PC_Y60_64","PC","ES7",2018,5.6
"PC_Y65_69","PC","ES7",2018,4.8
"PC_Y70_74","PC","ES7",2018,4
"PC_Y75_79","PC","ES7",2018,2.9
"PC_Y80_84","PC","ES7",2018,2.3
"PC_Y85_MAX","PC","ES7",2018,2
"PC_Y60_64","PC","ES70",2017,5.5
"PC_Y65_69","PC","ES70",2017,4.7
"PC_Y70_74","PC","ES70",2017,4
"PC_Y75_79","PC","ES70",2017,2.8
"PC_Y80_84","PC","ES70",2017,2.3
"PC_Y85_MAX","PC","ES70",2017,1.9
"PC_Y60_64","PC","ES70",2018,5.6
"PC_Y65_69","PC","ES70",2018,4.8
"PC_Y70_74","PC","ES70",2018,4
"PC_Y75_79","PC","ES70",2018,2.9
"PC_Y80_84","PC","ES70",2018,2.3
"PC_Y85_MAX","PC","ES70",2018,2
"PC_Y60_64","PC","FI",2017,6.8
"PC_Y65_69","PC","FI",2017,6.8
"PC_Y70_74","PC","FI",2017,5
"PC_Y75_79","PC","FI",2017,3.8
"PC_Y80_84","PC","FI",2017,2.6
"PC_Y85_MAX","PC","FI",2017,2.6
"PC_Y60_64","PC","FI",2018,6.7
"PC_Y65_69","PC","FI",2018,6.7
"PC_Y70_74","PC","FI",2018,5.6
"PC_Y75_79","PC","FI",2018,3.8
"PC_Y80_84","PC","FI",2018,2.7
"PC_Y85_MAX","PC","FI",2018,2.7
"PC_Y60_64","PC","FI1",2017,6.8
"PC_Y65_69","PC","FI1",2017,6.8
"PC_Y70_74","PC","FI1",2017,5
"PC_Y75_79","PC","FI1",2017,3.8
"PC_Y80_84","PC","FI1",2017,2.6
"PC_Y85_MAX","PC","FI1",2017,2.6
"PC_Y60_64","PC","FI1",2018,6.7
"PC_Y65_69","PC","FI1",2018,6.7
"PC_Y70_74","PC","FI1",2018,5.6
"PC_Y75_79","PC","FI1",2018,3.8
"PC_Y80_84","PC","FI1",2018,2.7
"PC_Y85_MAX","PC","FI1",2018,2.7
"PC_Y60_64","PC","FI19",2017,6.8
"PC_Y65_69","PC","FI19",2017,7.1
"PC_Y70_74","PC","FI19",2017,5.2
"PC_Y75_79","PC","FI19",2017,4.1
"PC_Y80_84","PC","FI19",2017,2.9
"PC_Y85_MAX","PC","FI19",2017,2.9
"PC_Y60_64","PC","FI19",2018,6.7
"PC_Y65_69","PC","FI19",2018,6.9
"PC_Y70_74","PC","FI19",2018,5.8
"PC_Y75_79","PC","FI19",2018,4
"PC_Y80_84","PC","FI19",2018,3
"PC_Y85_MAX","PC","FI19",2018,3
"PC_Y60_64","PC","FI1B",2017,5.7
"PC_Y65_69","PC","FI1B",2017,5.7
"PC_Y70_74","PC","FI1B",2017,4.3
"PC_Y75_79","PC","FI1B",2017,3
"PC_Y80_84","PC","FI1B",2017,1.9
"PC_Y85_MAX","PC","FI1B",2017,1.8
"PC_Y60_64","PC","FI1B",2018,5.7
"PC_Y65_69","PC","FI1B",2018,5.5
"PC_Y70_74","PC","FI1B",2018,4.8
"PC_Y75_79","PC","FI1B",2018,3
"PC_Y80_84","PC","FI1B",2018,2
"PC_Y85_MAX","PC","FI1B",2018,1.9
"PC_Y60_64","PC","FI1C",2017,7.2
"PC_Y65_69","PC","FI1C",2017,7.6
"PC_Y70_74","PC","FI1C",2017,5.6
"PC_Y75_79","PC","FI1C",2017,4.4
"PC_Y80_84","PC","FI1C",2017,3
"PC_Y85_MAX","PC","FI1C",2017,3.1
"PC_Y60_64","PC","FI1C",2018,7.1
"PC_Y65_69","PC","FI1C",2018,7.5
"PC_Y70_74","PC","FI1C",2018,6.3
"PC_Y75_79","PC","FI1C",2018,4.3
"PC_Y80_84","PC","FI1C",2018,3.1
"PC_Y85_MAX","PC","FI1C",2018,3.1
"PC_Y60_64","PC","FI1D",2017,7.6
"PC_Y65_69","PC","FI1D",2017,7.3
"PC_Y70_74","PC","FI1D",2017,5
"PC_Y75_79","PC","FI1D",2017,4.2
"PC_Y80_84","PC","FI1D",2017,3
"PC_Y85_MAX","PC","FI1D",2017,2.8
"PC_Y60_64","PC","FI1D",2018,7.5
"PC_Y65_69","PC","FI1D",2018,7.4
"PC_Y70_74","PC","FI1D",2018,5.7
"PC_Y75_79","PC","FI1D",2018,4.1
"PC_Y80_84","PC","FI1D",2018,3
"PC_Y85_MAX","PC","FI1D",2018,2.9
"PC_Y60_64","PC","FI2",2017,6.9
"PC_Y65_69","PC","FI2",2017,6.6
"PC_Y70_74","PC","FI2",2017,5.6
"PC_Y75_79","PC","FI2",2017,3.7
"PC_Y80_84","PC","FI2",2017,2.6
"PC_Y85_MAX","PC","FI2",2017,2.6
"PC_Y60_64","PC","FI2",2018,6.7
"PC_Y65_69","PC","FI2",2018,6.5
"PC_Y70_74","PC","FI2",2018,5.9
"PC_Y75_79","PC","FI2",2018,3.9
"PC_Y80_84","PC","FI2",2018,2.7
"PC_Y85_MAX","PC","FI2",2018,2.7
"PC_Y60_64","PC","FI20",2017,6.9
"PC_Y65_69","PC","FI20",2017,6.6
"PC_Y70_74","PC","FI20",2017,5.6
"PC_Y75_79","PC","FI20",2017,3.7
"PC_Y80_84","PC","FI20",2017,2.6
"PC_Y85_MAX","PC","FI20",2017,2.6
"PC_Y60_64","PC","FI20",2018,6.7
"PC_Y65_69","PC","FI20",2018,6.5
"PC_Y70_74","PC","FI20",2018,5.9
"PC_Y75_79","PC","FI20",2018,3.9
"PC_Y80_84","PC","FI20",2018,2.7
"PC_Y85_MAX","PC","FI20",2018,2.7
"PC_Y60_64","PC","FR",2017,6.1
"PC_Y65_69","PC","FR",2017,5.9
"PC_Y70_74","PC","FR",2017,4.2
"PC_Y75_79","PC","FR",2017,3.2
"PC_Y80_84","PC","FR",2017,2.8
"PC_Y85_MAX","PC","FR",2017,3.1
"PC_Y60_64","PC","FR",2018,6.1
"PC_Y65_69","PC","FR",2018,5.9
"PC_Y70_74","PC","FR",2018,4.5
"PC_Y75_79","PC","FR",2018,3.2
"PC_Y80_84","PC","FR",2018,2.8
"PC_Y85_MAX","PC","FR",2018,3.2
"PC_Y60_64","PC","FR1",2017,5.1
"PC_Y65_69","PC","FR1",2017,4.6
"PC_Y70_74","PC","FR1",2017,3.3
"PC_Y75_79","PC","FR1",2017,2.4
"PC_Y80_84","PC","FR1",2017,2
"PC_Y85_MAX","PC","FR1",2017,2.2
"PC_Y60_64","PC","FR1",2018,5.1
"PC_Y65_69","PC","FR1",2018,4.6
"PC_Y70_74","PC","FR1",2018,3.5
"PC_Y75_79","PC","FR1",2018,2.4
"PC_Y80_84","PC","FR1",2018,2
"PC_Y85_MAX","PC","FR1",2018,2.3
"PC_Y60_64","PC","FR10",2017,5.1
"PC_Y65_69","PC","FR10",2017,4.6
"PC_Y70_74","PC","FR10",2017,3.3
"PC_Y75_79","PC","FR10",2017,2.4
"PC_Y80_84","PC","FR10",2017,2
"PC_Y85_MAX","PC","FR10",2017,2.2
"PC_Y60_64","PC","FR10",2018,5.1
"PC_Y65_69","PC","FR10",2018,4.6
"PC_Y70_74","PC","FR10",2018,3.5
"PC_Y75_79","PC","FR10",2018,2.4
"PC_Y80_84","PC","FR10",2018,2
"PC_Y85_MAX","PC","FR10",2018,2.3
"PC_Y60_64","PC","FR2",2017,6.6
"PC_Y65_69","PC","FR2",2017,6.5
"PC_Y70_74","PC","FR2",2017,4.4
"PC_Y75_79","PC","FR2",2017,3.4
"PC_Y80_84","PC","FR2",2017,3.1
"PC_Y85_MAX","PC","FR2",2017,3.4
"PC_Y60_64","PC","FR21",2017,6.5
"PC_Y65_69","PC","FR21",2017,6.5
"PC_Y70_74","PC","FR21",2017,4.2
"PC_Y75_79","PC","FR21",2017,3.3
"PC_Y80_84","PC","FR21",2017,3
"PC_Y85_MAX","PC","FR21",2017,3.3
"PC_Y60_64","PC","FR22",2017,6.3
"PC_Y65_69","PC","FR22",2017,6
"PC_Y70_74","PC","FR22",2017,3.9
"PC_Y75_79","PC","FR22",2017,2.9
"PC_Y80_84","PC","FR22",2017,2.5
"PC_Y85_MAX","PC","FR22",2017,2.7
"PC_Y60_64","PC","FR23",2017,6.4
"PC_Y65_69","PC","FR23",2017,6
"PC_Y70_74","PC","FR23",2017,4.1
"PC_Y75_79","PC","FR23",2017,3.1
"PC_Y80_84","PC","FR23",2017,2.7
"PC_Y85_MAX","PC","FR23",2017,2.9
"PC_Y60_64","PC","FR24",2017,6.5
"PC_Y65_69","PC","FR24",2017,6.6
"PC_Y70_74","PC","FR24",2017,4.5
"PC_Y75_79","PC","FR24",2017,3.6
"PC_Y80_84","PC","FR24",2017,3.3
"PC_Y85_MAX","PC","FR24",2017,3.7
"PC_Y60_64","PC","FR25",2017,6.9
"PC_Y65_69","PC","FR25",2017,6.9
"PC_Y70_74","PC","FR25",2017,4.6
"PC_Y75_79","PC","FR25",2017,3.7
"PC_Y80_84","PC","FR25",2017,3.4
"PC_Y85_MAX","PC","FR25",2017,3.9
"PC_Y60_64","PC","FR26",2017,6.9
"PC_Y65_69","PC","FR26",2017,7.1
"PC_Y70_74","PC","FR26",2017,4.9
"PC_Y75_79","PC","FR26",2017,3.9
"PC_Y80_84","PC","FR26",2017,3.5
"PC_Y85_MAX","PC","FR26",2017,4.1
"PC_Y60_64","PC","FR3",2017,5.9
"PC_Y65_69","PC","FR3",2017,5.6
"PC_Y70_74","PC","FR3",2017,3.5
"PC_Y75_79","PC","FR3",2017,2.7
"PC_Y80_84","PC","FR3",2017,2.4
"PC_Y85_MAX","PC","FR3",2017,2.6
"PC_Y60_64","PC","FR30",2017,5.9
"PC_Y65_69","PC","FR30",2017,5.6
"PC_Y70_74","PC","FR30",2017,3.5
"PC_Y75_79","PC","FR30",2017,2.7
"PC_Y80_84","PC","FR30",2017,2.4
"PC_Y85_MAX","PC","FR30",2017,2.6
"PC_Y60_64","PC","FR4",2017,6.5
"PC_Y65_69","PC","FR4",2017,6
"PC_Y70_74","PC","FR4",2017,4
"PC_Y75_79","PC","FR4",2017,3.4
"PC_Y80_84","PC","FR4",2017,2.9
"PC_Y85_MAX","PC","FR4",2017,3
"PC_Y60_64","PC","FR41",2017,6.7
"PC_Y65_69","PC","FR41",2017,6.2
"PC_Y70_74","PC","FR41",2017,4.1
"PC_Y75_79","PC","FR41",2017,3.5
"PC_Y80_84","PC","FR41",2017,3
"PC_Y85_MAX","PC","FR41",2017,3.2
"PC_Y60_64","PC","FR42",2017,6.3
"PC_Y65_69","PC","FR42",2017,5.6
"PC_Y70_74","PC","FR42",2017,3.8
"PC_Y75_79","PC","FR42",2017,3.3
"PC_Y80_84","PC","FR42",2017,2.7
"PC_Y85_MAX","PC","FR42",2017,2.7
"PC_Y60_64","PC","FR43",2017,6.3
"PC_Y65_69","PC","FR43",2017,6.3
"PC_Y70_74","PC","FR43",2017,4.4
"PC_Y75_79","PC","FR43",2017,3.4
"PC_Y80_84","PC","FR43",2017,3
"PC_Y85_MAX","PC","FR43",2017,3.2
"PC_Y60_64","PC","FR5",2017,6.5
"PC_Y65_69","PC","FR5",2017,6.5
"PC_Y70_74","PC","FR5",2017,4.4
"PC_Y75_79","PC","FR5",2017,3.5
"PC_Y80_84","PC","FR5",2017,3.2
"PC_Y85_MAX","PC","FR5",2017,3.6
"PC_Y60_64","PC","FR51",2017,6.1
"PC_Y65_69","PC","FR51",2017,6.1
"PC_Y70_74","PC","FR51",2017,4.1
"PC_Y75_79","PC","FR51",2017,3.2
"PC_Y80_84","PC","FR51",2017,3
"PC_Y85_MAX","PC","FR51",2017,3.3
"PC_Y60_64","PC","FR52",2017,6.5
"PC_Y65_69","PC","FR52",2017,6.6
"PC_Y70_74","PC","FR52",2017,4.4
"PC_Y75_79","PC","FR52",2017,3.6
"PC_Y80_84","PC","FR52",2017,3.3
"PC_Y85_MAX","PC","FR52",2017,3.5
"PC_Y60_64","PC","FR53",2017,7.1
"PC_Y65_69","PC","FR53",2017,7.2
"PC_Y70_74","PC","FR53",2017,5.1
"PC_Y75_79","PC","FR53",2017,3.9
"PC_Y80_84","PC","FR53",2017,3.6
"PC_Y85_MAX","PC","FR53",2017,4.2
"PC_Y60_64","PC","FR6",2017,6.5
"PC_Y65_69","PC","FR6",2017,6.5
"PC_Y70_74","PC","FR6",2017,4.7
"PC_Y75_79","PC","FR6",2017,3.6
"PC_Y80_84","PC","FR6",2017,3.3
"PC_Y85_MAX","PC","FR6",2017,3.9
"PC_Y60_64","PC","FR61",2017,6.5
"PC_Y65_69","PC","FR61",2017,6.6
"PC_Y70_74","PC","FR61",2017,4.7
"PC_Y75_79","PC","FR61",2017,3.6
"PC_Y80_84","PC","FR61",2017,3.2
"PC_Y85_MAX","PC","FR61",2017,3.7
"PC_Y60_64","PC","FR62",2017,6.2
"PC_Y65_69","PC","FR62",2017,6.2
"PC_Y70_74","PC","FR62",2017,4.5
"PC_Y75_79","PC","FR62",2017,3.5
"PC_Y80_84","PC","FR62",2017,3.2
"PC_Y85_MAX","PC","FR62",2017,3.8
"PC_Y60_64","PC","FR63",2017,7.3
"PC_Y65_69","PC","FR63",2017,7.5
"PC_Y70_74","PC","FR63",2017,5.2
"PC_Y75_79","PC","FR63",2017,4
"PC_Y80_84","PC","FR63",2017,4
"PC_Y85_MAX","PC","FR63",2017,4.8
"PC_Y60_64","PC","FR7",2017,5.9
"PC_Y65_69","PC","FR7",2017,5.8
"PC_Y70_74","PC","FR7",2017,4.3
"PC_Y75_79","PC","FR7",2017,3.2
"PC_Y80_84","PC","FR7",2017,2.8
"PC_Y85_MAX","PC","FR7",2017,3.1
"PC_Y60_64","PC","FR71",2017,5.7
"PC_Y65_69","PC","FR71",2017,5.5
"PC_Y70_74","PC","FR71",2017,4.1
"PC_Y75_79","PC","FR71",2017,3.1
"PC_Y80_84","PC","FR71",2017,2.6
"PC_Y85_MAX","PC","FR71",2017,2.9
"PC_Y60_64","PC","FR72",2017,7
"PC_Y65_69","PC","FR72",2017,7
"PC_Y70_74","PC","FR72",2017,5
"PC_Y75_79","PC","FR72",2017,3.9
"PC_Y80_84","PC","FR72",2017,3.5
"PC_Y85_MAX","PC","FR72",2017,4
"PC_Y60_64","PC","FR8",2017,6.4
"PC_Y65_69","PC","FR8",2017,6.5
"PC_Y70_74","PC","FR8",2017,5.1
"PC_Y75_79","PC","FR8",2017,3.8
"PC_Y80_84","PC","FR8",2017,3.2
"PC_Y85_MAX","PC","FR8",2017,3.7
"PC_Y60_64","PC","FR81",2017,6.5
"PC_Y65_69","PC","FR81",2017,6.8
"PC_Y70_74","PC","FR81",2017,5.2
"PC_Y75_79","PC","FR81",2017,3.7
"PC_Y80_84","PC","FR81",2017,3.2
"PC_Y85_MAX","PC","FR81",2017,3.7
"PC_Y60_64","PC","FR82",2017,6.3
"PC_Y65_69","PC","FR82",2017,6.4
"PC_Y70_74","PC","FR82",2017,5.1
"PC_Y75_79","PC","FR82",2017,3.8
"PC_Y80_84","PC","FR82",2017,3.2
"PC_Y85_MAX","PC","FR82",2017,3.6
"PC_Y60_64","PC","FR83",2017,6.4
"PC_Y65_69","PC","FR83",2017,6.5
"PC_Y70_74","PC","FR83",2017,5.2
"PC_Y75_79","PC","FR83",2017,4.2
"PC_Y80_84","PC","FR83",2017,3.3
"PC_Y85_MAX","PC","FR83",2017,3.7
"PC_Y60_64","PC","FRA",2017,5.1
"PC_Y65_69","PC","FRA",2017,4
"PC_Y70_74","PC","FRA",2017,2.9
"PC_Y75_79","PC","FRA",2017,2.2
"PC_Y80_84","PC","FRA",2017,1.6
"PC_Y85_MAX","PC","FRA",2017,1.5
"PC_Y60_64","PC","FRA1",2017,6.5
"PC_Y65_69","PC","FRA1",2017,5.6
"PC_Y70_74","PC","FRA1",2017,4.2
"PC_Y75_79","PC","FRA1",2017,3.1
"PC_Y80_84","PC","FRA1",2017,2.4
"PC_Y85_MAX","PC","FRA1",2017,2.4
"PC_Y60_64","PC","FRA2",2017,6.9
"PC_Y65_69","PC","FRA2",2017,5.9
"PC_Y70_74","PC","FRA2",2017,4.5
"PC_Y75_79","PC","FRA2",2017,3.6
"PC_Y80_84","PC","FRA2",2017,2.8
"PC_Y85_MAX","PC","FRA2",2017,2.9
"PC_Y60_64","PC","FRA3",2017,3.2
"PC_Y65_69","PC","FRA3",2017,2.1
"PC_Y70_74","PC","FRA3",2017,1.3
"PC_Y75_79","PC","FRA3",2017,0.7
"PC_Y80_84","PC","FRA3",2017,0.5
"PC_Y85_MAX","PC","FRA3",2017,0.5
"PC_Y60_64","PC","FRA4",2017,5.3
"PC_Y65_69","PC","FRA4",2017,3.8
"PC_Y70_74","PC","FRA4",2017,2.7
"PC_Y75_79","PC","FRA4",2017,2
"PC_Y80_84","PC","FRA4",2017,1.3
"PC_Y85_MAX","PC","FRA4",2017,1.1
"PC_Y60_64","PC","FRA5",2017,1.6
"PC_Y65_69","PC","FRA5",2017,1
"PC_Y70_74","PC","FRA5",2017,0.7
"PC_Y75_79","PC","FRA5",2017,0.4
"PC_Y80_84","PC","FRA5",2017,0.3
"PC_Y85_MAX","PC","FRA5",2017,0.2
"PC_Y60_64","PC","FRB",2017,6.6
"PC_Y65_69","PC","FRB",2017,6.6
"PC_Y70_74","PC","FRB",2017,4.6
"PC_Y75_79","PC","FRB",2017,3.6
"PC_Y80_84","PC","FRB",2017,3.3
"PC_Y85_MAX","PC","FRB",2017,3.7
"PC_Y60_64","PC","FRB",2018,6.5
"PC_Y65_69","PC","FRB",2018,6.6
"PC_Y70_74","PC","FRB",2018,5
"PC_Y75_79","PC","FRB",2018,3.5
"PC_Y80_84","PC","FRB",2018,3.2
"PC_Y85_MAX","PC","FRB",2018,3.9
"PC_Y60_64","PC","FRB0",2017,6.6
"PC_Y65_69","PC","FRB0",2017,6.6
"PC_Y70_74","PC","FRB0",2017,4.6
"PC_Y75_79","PC","FRB0",2017,3.6
"PC_Y80_84","PC","FRB0",2017,3.3
"PC_Y85_MAX","PC","FRB0",2017,3.7
"PC_Y60_64","PC","FRB0",2018,6.5
"PC_Y65_69","PC","FRB0",2018,6.6
"PC_Y70_74","PC","FRB0",2018,5
"PC_Y75_79","PC","FRB0",2018,3.5
"PC_Y80_84","PC","FRB0",2018,3.2
"PC_Y85_MAX","PC","FRB0",2018,3.9
"PC_Y60_64","PC","FRC",2017,6.7
"PC_Y65_69","PC","FRC",2017,6.8
"PC_Y70_74","PC","FRC",2017,4.7
"PC_Y75_79","PC","FRC",2017,3.7
"PC_Y80_84","PC","FRC",2017,3.3
"PC_Y85_MAX","PC","FRC",2017,3.7
"PC_Y60_64","PC","FRC",2018,6.7
"PC_Y65_69","PC","FRC",2018,6.7
"PC_Y70_74","PC","FRC",2018,5.2
"PC_Y75_79","PC","FRC",2018,3.7
"PC_Y80_84","PC","FRC",2018,3.3
"PC_Y85_MAX","PC","FRC",2018,3.8
"PC_Y60_64","PC","FRC1",2017,6.9
"PC_Y65_69","PC","FRC1",2017,7.1
"PC_Y70_74","PC","FRC1",2017,4.9
"PC_Y75_79","PC","FRC1",2017,3.9
"PC_Y80_84","PC","FRC1",2017,3.5
"PC_Y85_MAX","PC","FRC1",2017,4.1
"PC_Y60_64","PC","FRC1",2018,6.9
"PC_Y65_69","PC","FRC1",2018,7.1
"PC_Y70_74","PC","FRC1",2018,5.4
"PC_Y75_79","PC","FRC1",2018,3.9
"PC_Y80_84","PC","FRC1",2018,3.4
"PC_Y85_MAX","PC","FRC1",2018,4.1
"PC_Y60_64","PC","FRC2",2017,6.3
"PC_Y65_69","PC","FRC2",2017,6.3
"PC_Y70_74","PC","FRC2",2017,4.4
"PC_Y75_79","PC","FRC2",2017,3.4
"PC_Y80_84","PC","FRC2",2017,3
"PC_Y85_MAX","PC","FRC2",2017,3.3
"PC_Y60_64","PC","FRC2",2018,6.4
"PC_Y65_69","PC","FRC2",2018,6.3
"PC_Y70_74","PC","FRC2",2018,4.9
"PC_Y75_79","PC","FRC2",2018,3.5
"PC_Y80_84","PC","FRC2",2018,3
"PC_Y85_MAX","PC","FRC2",2018,3.4
"PC_Y60_64","PC","FRD",2017,6.6
"PC_Y65_69","PC","FRD",2017,6.4
"PC_Y70_74","PC","FRD",2017,4.3
"PC_Y75_79","PC","FRD",2017,3.4
"PC_Y80_84","PC","FRD",2017,3
"PC_Y85_MAX","PC","FRD",2017,3.4
"PC_Y60_64","PC","FRD",2018,6.6
"PC_Y65_69","PC","FRD",2018,6.5
"PC_Y70_74","PC","FRD",2018,4.8
"PC_Y75_79","PC","FRD",2018,3.3
"PC_Y80_84","PC","FRD",2018,3
"PC_Y85_MAX","PC","FRD",2018,3.5
"PC_Y60_64","PC","FRD1",2017,6.9
"PC_Y65_69","PC","FRD1",2017,6.9
"PC_Y70_74","PC","FRD1",2017,4.6
"PC_Y75_79","PC","FRD1",2017,3.7
"PC_Y80_84","PC","FRD1",2017,3.5
"PC_Y85_MAX","PC","FRD1",2017,3.9
"PC_Y60_64","PC","FRD1",2018,6.9
"PC_Y65_69","PC","FRD1",2018,6.9
"PC_Y70_74","PC","FRD1",2018,5.2
"PC_Y75_79","PC","FRD1",2018,3.6
"PC_Y80_84","PC","FRD1",2018,3.4
"PC_Y85_MAX","PC","FRD1",2018,4.1
"PC_Y60_64","PC","FRD2",2017,6.4
"PC_Y65_69","PC","FRD2",2017,6
"PC_Y70_74","PC","FRD2",2017,4.1
"PC_Y75_79","PC","FRD2",2017,3.1
"PC_Y80_84","PC","FRD2",2017,2.7
"PC_Y85_MAX","PC","FRD2",2017,2.9
"PC_Y60_64","PC","FRD2",2018,6.3
"PC_Y65_69","PC","FRD2",2018,6.1
"PC_Y70_74","PC","FRD2",2018,4.5
"PC_Y75_79","PC","FRD2",2018,3
"PC_Y80_84","PC","FRD2",2018,2.7
"PC_Y85_MAX","PC","FRD2",2018,3
"PC_Y60_64","PC","FRE",2017,6
"PC_Y65_69","PC","FRE",2017,5.7
"PC_Y70_74","PC","FRE",2017,3.7
"PC_Y75_79","PC","FRE",2017,2.8
"PC_Y80_84","PC","FRE",2017,2.5
"PC_Y85_MAX","PC","FRE",2017,2.6
"PC_Y60_64","PC","FRE",2018,6
"PC_Y65_69","PC","FRE",2018,5.8
"PC_Y70_74","PC","FRE",2018,4.1
"PC_Y75_79","PC","FRE",2018,2.7
"PC_Y80_84","PC","FRE",2018,2.5
"PC_Y85_MAX","PC","FRE",2018,2.7
"PC_Y60_64","PC","FRE1",2017,5.9
"PC_Y65_69","PC","FRE1",2017,5.6
"PC_Y70_74","PC","FRE1",2017,3.5
"PC_Y75_79","PC","FRE1",2017,2.7
"PC_Y80_84","PC","FRE1",2017,2.5
"PC_Y85_MAX","PC","FRE1",2017,2.6
"PC_Y60_64","PC","FRE1",2018,5.9
"PC_Y65_69","PC","FRE1",2018,5.6
"PC_Y70_74","PC","FRE1",2018,4
"PC_Y75_79","PC","FRE1",2018,2.6
"PC_Y80_84","PC","FRE1",2018,2.4
"PC_Y85_MAX","PC","FRE1",2018,2.6
"PC_Y60_64","PC","FRE2",2017,6.3
"PC_Y65_69","PC","FRE2",2017,6
"PC_Y70_74","PC","FRE2",2017,3.9
"PC_Y75_79","PC","FRE2",2017,2.9
"PC_Y80_84","PC","FRE2",2017,2.5
"PC_Y85_MAX","PC","FRE2",2017,2.7
"PC_Y60_64","PC","FRE2",2018,6.3
"PC_Y65_69","PC","FRE2",2018,6.1
"PC_Y70_74","PC","FRE2",2018,4.3
"PC_Y75_79","PC","FRE2",2018,2.8
"PC_Y80_84","PC","FRE2",2018,2.5
"PC_Y85_MAX","PC","FRE2",2018,2.8
"PC_Y60_64","PC","FRF",2017,6.5
"PC_Y65_69","PC","FRF",2017,6.1
"PC_Y70_74","PC","FRF",2017,4
"PC_Y75_79","PC","FRF",2017,3.4
"PC_Y80_84","PC","FRF",2017,2.9
"PC_Y85_MAX","PC","FRF",2017,3
"PC_Y60_64","PC","FRF",2018,6.5
"PC_Y65_69","PC","FRF",2018,6.2
"PC_Y70_74","PC","FRF",2018,4.4
"PC_Y75_79","PC","FRF",2018,3.4
"PC_Y80_84","PC","FRF",2018,2.9
"PC_Y85_MAX","PC","FRF",2018,3.1
"PC_Y60_64","PC","FRF1",2017,6.3
"PC_Y65_69","PC","FRF1",2017,5.7
"PC_Y70_74","PC","FRF1",2017,3.8
"PC_Y75_79","PC","FRF1",2017,3.3
"PC_Y80_84","PC","FRF1",2017,2.7
"PC_Y85_MAX","PC","FRF1",2017,2.7
"PC_Y60_64","PC","FRF1",2018,6.4
"PC_Y65_69","PC","FRF1",2018,5.8
"PC_Y70_74","PC","FRF1",2018,4
"PC_Y75_79","PC","FRF1",2018,3.4
"PC_Y80_84","PC","FRF1",2018,2.7
"PC_Y85_MAX","PC","FRF1",2018,2.8
"PC_Y60_64","PC","FRF2",2017,6.5
"PC_Y65_69","PC","FRF2",2017,6.5
"PC_Y70_74","PC","FRF2",2017,4.3
"PC_Y75_79","PC","FRF2",2017,3.3
"PC_Y80_84","PC","FRF2",2017,3
"PC_Y85_MAX","PC","FRF2",2017,3.2
"PC_Y60_64","PC","FRF2",2018,6.5
"PC_Y65_69","PC","FRF2",2018,6.5
"PC_Y70_74","PC","FRF2",2018,4.7
"PC_Y75_79","PC","FRF2",2018,3.3
"PC_Y80_84","PC","FRF2",2018,3
"PC_Y85_MAX","PC","FRF2",2018,3.3
"PC_Y60_64","PC","FRF3",2017,6.7
"PC_Y65_69","PC","FRF3",2017,6.2
"PC_Y70_74","PC","FRF3",2017,4
"PC_Y75_79","PC","FRF3",2017,3.5
"PC_Y80_84","PC","FRF3",2017,3
"PC_Y85_MAX","PC","FRF3",2017,3.1
"PC_Y60_64","PC","FRF3",2018,6.7
"PC_Y65_69","PC","FRF3",2018,6.3
"PC_Y70_74","PC","FRF3",2018,4.4
"PC_Y75_79","PC","FRF3",2018,3.4
"PC_Y80_84","PC","FRF3",2018,3
"PC_Y85_MAX","PC","FRF3",2018,3.2
