"indic_de","unit","geo","time","values"
"PC_Y60_MAX","PC","PL41",2018,22.7
"PC_Y65_MAX","PC","PL41",2018,15.8
"OLDDEP1","PC","PL42",2017,23.8
"OLDDEP2","PC","PL42",2017,43.4
"PC_FM","PC","PL42",2017,105.6
"PC_Y60_MAX","PC","PL42",2017,24.4
"PC_Y65_MAX","PC","PL42",2017,16.4
"OLDDEP1","PC","PL42",2018,25.2
"OLDDEP2","PC","PL42",2018,45.4
"PC_FM","PC","PL42",2018,105.6
"PC_Y60_MAX","PC","PL42",2018,25.2
"PC_Y65_MAX","PC","PL42",2018,17.2
"OLDDEP1","PC","PL43",2017,22.6
"OLDDEP2","PC","PL43",2017,41.3
"PC_FM","PC","PL43",2017,105.3
"PC_Y60_MAX","PC","PL43",2017,23.3
"PC_Y65_MAX","PC","PL43",2017,15.6
"OLDDEP1","PC","PL43",2018,24
"OLDDEP2","PC","PL43",2018,43.2
"PC_FM","PC","PL43",2018,105.2
"PC_Y60_MAX","PC","PL43",2018,24.1
"PC_Y65_MAX","PC","PL43",2018,16.4
"OLDDEP1","PC","PL5",2017,25.1
"OLDDEP2","PC","PL5",2017,44.5
"PC_FM","PC","PL5",2017,107.4
"PC_Y60_MAX","PC","PL5",2017,25
"PC_Y65_MAX","PC","PL5",2017,17.2
"OLDDEP1","PC","PL5",2018,26.4
"OLDDEP2","PC","PL5",2018,46.2
"PC_FM","PC","PL5",2018,107.4
"PC_Y60_MAX","PC","PL5",2018,25.7
"PC_Y65_MAX","PC","PL5",2018,17.9
"OLDDEP1","PC","PL51",2017,25
"OLDDEP2","PC","PL51",2017,44.8
"PC_FM","PC","PL51",2017,107.8
"PC_Y60_MAX","PC","PL51",2017,25.1
"PC_Y65_MAX","PC","PL51",2017,17.1
"OLDDEP1","PC","PL51",2018,26.4
"OLDDEP2","PC","PL51",2018,46.6
"PC_FM","PC","PL51",2018,107.8
"PC_Y60_MAX","PC","PL51",2018,25.8
"PC_Y65_MAX","PC","PL51",2018,17.9
"OLDDEP1","PC","PL52",2017,25.5
"OLDDEP2","PC","PL52",2017,43.9
"PC_FM","PC","PL52",2017,106.2
"PC_Y60_MAX","PC","PL52",2017,24.8
"PC_Y65_MAX","PC","PL52",2017,17.5
"OLDDEP1","PC","PL52",2018,26.5
"OLDDEP2","PC","PL52",2018,45.3
"PC_FM","PC","PL52",2018,106.1
"PC_Y60_MAX","PC","PL52",2018,25.4
"PC_Y65_MAX","PC","PL52",2018,18.1
"OLDDEP1","PC","PL6",2017,22.6
"OLDDEP2","PC","PL6",2017,40.2
"PC_FM","PC","PL6",2017,105.5
"PC_Y60_MAX","PC","PL6",2017,22.7
"PC_Y65_MAX","PC","PL6",2017,15.5
"OLDDEP1","PC","PL6",2018,23.7
"OLDDEP2","PC","PL6",2018,41.8
"PC_FM","PC","PL6",2018,105.5
"PC_Y60_MAX","PC","PL6",2018,23.3
"PC_Y65_MAX","PC","PL6",2018,16.1
"OLDDEP1","PC","PL61",2017,23.4
"OLDDEP2","PC","PL61",2017,41.4
"PC_FM","PC","PL61",2017,106.5
"PC_Y60_MAX","PC","PL61",2017,23.3
"PC_Y65_MAX","PC","PL61",2017,16.1
"OLDDEP1","PC","PL61",2018,24.5
"OLDDEP2","PC","PL61",2018,43.1
"PC_FM","PC","PL61",2018,106.4
"PC_Y60_MAX","PC","PL61",2018,24
"PC_Y65_MAX","PC","PL61",2018,16.7
"OLDDEP1","PC","PL62",2017,21.4
"OLDDEP2","PC","PL62",2017,38.7
"PC_FM","PC","PL62",2017,104.3
"PC_Y60_MAX","PC","PL62",2017,22.1
"PC_Y65_MAX","PC","PL62",2017,14.9
"OLDDEP1","PC","PL62",2018,22.5
"OLDDEP2","PC","PL62",2018,40.5
"PC_FM","PC","PL62",2018,104.4
"PC_Y60_MAX","PC","PL62",2018,22.9
"PC_Y65_MAX","PC","PL62",2018,15.5
"OLDDEP1","PC","PL63",2017,22.7
"OLDDEP2","PC","PL63",2017,40.1
"PC_FM","PC","PL63",2017,105.3
"PC_Y60_MAX","PC","PL63",2017,22.4
"PC_Y65_MAX","PC","PL63",2017,15.4
"OLDDEP1","PC","PL63",2018,23.8
"OLDDEP2","PC","PL63",2018,41.6
"PC_FM","PC","PL63",2018,105.4
"PC_Y60_MAX","PC","PL63",2018,23
"PC_Y65_MAX","PC","PL63",2018,16
"OLDDEP1","PC","PL7",2017,26.9
"OLDDEP2","PC","PL7",2017,46.9
"PC_FM","PC","PL7",2017,108.1
"PC_Y60_MAX","PC","PL7",2017,25.9
"PC_Y65_MAX","PC","PL7",2017,18.2
"OLDDEP1","PC","PL7",2018,28.1
"OLDDEP2","PC","PL7",2018,48.6
"PC_FM","PC","PL7",2018,108.2
"PC_Y60_MAX","PC","PL7",2018,26.6
"PC_Y65_MAX","PC","PL7",2018,18.8
"OLDDEP1","PC","PL71",2017,27.2
"OLDDEP2","PC","PL71",2017,47.4
"PC_FM","PC","PL71",2017,109.7
"PC_Y60_MAX","PC","PL71",2017,26.1
"PC_Y65_MAX","PC","PL71",2017,18.4
"OLDDEP1","PC","PL71",2018,28.4
"OLDDEP2","PC","PL71",2018,49.1
"PC_FM","PC","PL71",2018,109.8
"PC_Y60_MAX","PC","PL71",2018,26.7
"PC_Y65_MAX","PC","PL71",2018,19
"OLDDEP1","PC","PL72",2017,26.3
"OLDDEP2","PC","PL72",2017,45.9
"PC_FM","PC","PL72",2017,105
"PC_Y60_MAX","PC","PL72",2017,25.5
"PC_Y65_MAX","PC","PL72",2017,18
"OLDDEP1","PC","PL72",2018,27.5
"OLDDEP2","PC","PL72",2018,47.6
"PC_FM","PC","PL72",2018,105
"PC_Y60_MAX","PC","PL72",2018,26.2
"PC_Y65_MAX","PC","PL72",2018,18.6
"OLDDEP1","PC","PL8",2017,23.9
"OLDDEP2","PC","PL8",2017,41
"PC_FM","PC","PL8",2017,105.2
"PC_Y60_MAX","PC","PL8",2017,23.2
"PC_Y65_MAX","PC","PL8",2017,16.4
"OLDDEP1","PC","PL8",2018,24.8
"OLDDEP2","PC","PL8",2018,42.4
"PC_FM","PC","PL8",2018,105.1
"PC_Y60_MAX","PC","PL8",2018,23.8
"PC_Y65_MAX","PC","PL8",2018,16.9
"OLDDEP1","PC","PL81",2017,25
"OLDDEP2","PC","PL81",2017,43.1
"PC_FM","PC","PL81",2017,106.3
"PC_Y60_MAX","PC","PL81",2017,24.1
"PC_Y65_MAX","PC","PL81",2017,17
"OLDDEP1","PC","PL81",2018,26
"OLDDEP2","PC","PL81",2018,44.6
"PC_FM","PC","PL81",2018,106.3
"PC_Y60_MAX","PC","PL81",2018,24.7
"PC_Y65_MAX","PC","PL81",2018,17.6
"OLDDEP1","PC","PL82",2017,22.6
"OLDDEP2","PC","PL82",2017,38.8
"PC_FM","PC","PL82",2017,104.1
"PC_Y60_MAX","PC","PL82",2017,22.1
"PC_Y65_MAX","PC","PL82",2017,15.6
"OLDDEP1","PC","PL82",2018,23.5
"OLDDEP2","PC","PL82",2018,40.1
"PC_FM","PC","PL82",2018,104
"PC_Y60_MAX","PC","PL82",2018,22.7
"PC_Y65_MAX","PC","PL82",2018,16.1
"OLDDEP1","PC","PL84",2017,24.4
"OLDDEP2","PC","PL84",2017,41.2
"PC_FM","PC","PL84",2017,105.1
"PC_Y60_MAX","PC","PL84",2017,23.4
"PC_Y65_MAX","PC","PL84",2017,16.8
"OLDDEP1","PC","PL84",2018,25.2
"OLDDEP2","PC","PL84",2018,42.7
"PC_FM","PC","PL84",2018,105.1
"PC_Y60_MAX","PC","PL84",2018,24
"PC_Y65_MAX","PC","PL84",2018,17.2
"OLDDEP1","PC","PL9",2017,24.9
"OLDDEP2","PC","PL9",2017,43
"PC_FM","PC","PL9",2017,109
"PC_Y60_MAX","PC","PL9",2017,23.9
"PC_Y65_MAX","PC","PL9",2017,16.8
"OLDDEP1","PC","PL9",2018,25.9
"OLDDEP2","PC","PL9",2018,44.3
"PC_FM","PC","PL9",2018,108.9
"PC_Y60_MAX","PC","PL9",2018,24.3
"PC_Y65_MAX","PC","PL9",2018,17.2
"OLDDEP1","PC","PL91",2017,26.4
"OLDDEP2","PC","PL91",2017,44.8
"PC_FM","PC","PL91",2017,113.3
"PC_Y60_MAX","PC","PL91",2017,24.7
"PC_Y65_MAX","PC","PL91",2017,17.5
"OLDDEP1","PC","PL91",2018,27.4
"OLDDEP2","PC","PL91",2018,46
"PC_FM","PC","PL91",2018,113.2
"PC_Y60_MAX","PC","PL91",2018,25
"PC_Y65_MAX","PC","PL91",2018,17.9
"OLDDEP1","PC","PL92",2017,23.1
"OLDDEP2","PC","PL92",2017,40.7
"PC_FM","PC","PL92",2017,103.6
"PC_Y60_MAX","PC","PL92",2017,22.8
"PC_Y65_MAX","PC","PL92",2017,15.8
"OLDDEP1","PC","PL92",2018,24
"OLDDEP2","PC","PL92",2018,42.2
"PC_FM","PC","PL92",2018,103.6
"PC_Y60_MAX","PC","PL92",2018,23.4
"PC_Y65_MAX","PC","PL92",2018,16.3
"OLDDEP1","PC","PT",2017,32.5
"OLDDEP2","PC","PT",2017,51.7
"PC_FM","PC","PT",2017,111.2
"PC_Y60_MAX","PC","PT",2017,27.5
"PC_Y65_MAX","PC","PT",2017,21.1
"OLDDEP1","PC","PT",2018,33.3
"OLDDEP2","PC","PT",2018,52.8
"PC_FM","PC","PT",2018,111.4
"PC_Y60_MAX","PC","PT",2018,27.9
"PC_Y65_MAX","PC","PT",2018,21.5
"OLDDEP1","PC","PT1",2017,33.1
"OLDDEP2","PC","PT1",2017,52.6
"PC_FM","PC","PT1",2017,111.2
"PC_Y60_MAX","PC","PT1",2017,27.8
"PC_Y65_MAX","PC","PT1",2017,21.4
"OLDDEP1","PC","PT1",2018,33.9
"OLDDEP2","PC","PT1",2018,53.7
"PC_FM","PC","PT1",2018,111.5
"PC_Y60_MAX","PC","PT1",2018,28.3
"PC_Y65_MAX","PC","PT1",2018,21.8
"OLDDEP1","PC","PT11",2017,29.1
"OLDDEP2","PC","PT11",2017,47.3
"PC_FM","PC","PT11",2017,110.9
"PC_Y60_MAX","PC","PT11",2017,26
"PC_Y65_MAX","PC","PT11",2017,19.5
"OLDDEP1","PC","PT11",2018,29.9
"OLDDEP2","PC","PT11",2018,48.8
"PC_FM","PC","PT11",2018,111.3
"PC_Y60_MAX","PC","PT11",2018,26.6
"PC_Y65_MAX","PC","PT11",2018,20
"OLDDEP1","PC","PT15",2017,33.1
"OLDDEP2","PC","PT15",2017,52
"PC_FM","PC","PT15",2017,108.9
"PC_Y60_MAX","PC","PT15",2017,27.3
"PC_Y65_MAX","PC","PT15",2017,21.1
"OLDDEP1","PC","PT15",2018,33.7
"OLDDEP2","PC","PT15",2018,53
"PC_FM","PC","PT15",2018,109.4
"PC_Y60_MAX","PC","PT15",2018,27.6
"PC_Y65_MAX","PC","PT15",2018,21.4
"OLDDEP1","PC","PT16",2017,37
"OLDDEP2","PC","PT16",2017,58.1
"PC_FM","PC","PT16",2017,111
"PC_Y60_MAX","PC","PT16",2017,30.2
"PC_Y65_MAX","PC","PT16",2017,23.6
"OLDDEP1","PC","PT16",2018,37.7
"OLDDEP2","PC","PT16",2018,59.2
"PC_FM","PC","PT16",2018,111.1
"PC_Y60_MAX","PC","PT16",2018,30.7
"PC_Y65_MAX","PC","PT16",2018,24
"OLDDEP1","PC","PT17",2017,33.8
"OLDDEP2","PC","PT17",2017,52.9
"PC_FM","PC","PT17",2017,113.1
"PC_Y60_MAX","PC","PT17",2017,27.3
"PC_Y65_MAX","PC","PT17",2017,21.3
"OLDDEP1","PC","PT17",2018,34.5
"OLDDEP2","PC","PT17",2018,53.9
"PC_FM","PC","PT17",2018,113.3
"PC_Y60_MAX","PC","PT17",2018,27.6
"PC_Y65_MAX","PC","PT17",2018,21.6
"OLDDEP1","PC","PT18",2017,40.1
"OLDDEP2","PC","PT18",2017,62.2
"PC_FM","PC","PT18",2017,107.7
"PC_Y60_MAX","PC","PT18",2017,31.5
"PC_Y65_MAX","PC","PT18",2017,25
"OLDDEP1","PC","PT18",2018,40.6
"OLDDEP2","PC","PT18",2018,63.2
"PC_FM","PC","PT18",2018,107.6
"PC_Y60_MAX","PC","PT18",2018,31.9
"PC_Y65_MAX","PC","PT18",2018,25.2
"OLDDEP1","PC","PT2",2017,19.8
"OLDDEP2","PC","PT2",2017,32.9
"PC_FM","PC","PT2",2017,105
"PC_Y60_MAX","PC","PT2",2017,19.1
"PC_Y65_MAX","PC","PT2",2017,13.8
"OLDDEP1","PC","PT2",2018,20.3
"OLDDEP2","PC","PT2",2018,33.8
"PC_FM","PC","PT2",2018,105.3
"PC_Y60_MAX","PC","PT2",2018,19.6
"PC_Y65_MAX","PC","PT2",2018,14.2
"OLDDEP1","PC","PT20",2017,19.8
"OLDDEP2","PC","PT20",2017,32.9
"PC_FM","PC","PT20",2017,105
"PC_Y60_MAX","PC","PT20",2017,19.1
"PC_Y65_MAX","PC","PT20",2017,13.8
"OLDDEP1","PC","PT20",2018,20.3
"OLDDEP2","PC","PT20",2018,33.8
"PC_FM","PC","PT20",2018,105.3
"PC_Y60_MAX","PC","PT20",2018,19.6
"PC_Y65_MAX","PC","PT20",2018,14.2
"OLDDEP1","PC","PT3",2017,22.9
"OLDDEP2","PC","PT3",2017,37.8
"PC_FM","PC","PT3",2017,114.4
"PC_Y60_MAX","PC","PT3",2017,21.7
"PC_Y65_MAX","PC","PT3",2017,16
"OLDDEP1","PC","PT3",2018,23.5
"OLDDEP2","PC","PT3",2018,38.8
"PC_FM","PC","PT3",2018,114.8
"PC_Y60_MAX","PC","PT3",2018,22.3
"PC_Y65_MAX","PC","PT3",2018,16.4
"OLDDEP1","PC","PT30",2017,22.9
"OLDDEP2","PC","PT30",2017,37.8
"PC_FM","PC","PT30",2017,114.4
"PC_Y60_MAX","PC","PT30",2017,21.7
"PC_Y65_MAX","PC","PT30",2017,16
"OLDDEP1","PC","PT30",2018,23.5
"OLDDEP2","PC","PT30",2018,38.8
"PC_FM","PC","PT30",2018,114.8
"PC_Y60_MAX","PC","PT30",2018,22.3
"PC_Y65_MAX","PC","PT30",2018,16.4
"OLDDEP1","PC","RO",2017,26.7
"OLDDEP2","PC","RO",2017,45.5
"PC_FM","PC","RO",2017,104.6
"PC_Y60_MAX","PC","RO",2017,24.7
"PC_Y65_MAX","PC","RO",2017,17.8
"OLDDEP1","PC","RO",2018,27.5
"OLDDEP2","PC","RO",2018,46.6
"PC_FM","PC","RO",2018,104.4
"PC_Y60_MAX","PC","RO",2018,25.1
"PC_Y65_MAX","PC","RO",2018,18.2
"OLDDEP1","PC","RO1",2017,25.3
"OLDDEP2","PC","RO1",2017,43.5
"PC_FM","PC","RO1",2017,104.3
"PC_Y60_MAX","PC","RO1",2017,23.8
"PC_Y65_MAX","PC","RO1",2017,16.9
"OLDDEP1","PC","RO1",2018,26.1
"OLDDEP2","PC","RO1",2018,44.6
"PC_FM","PC","RO1",2018,104.2
"PC_Y60_MAX","PC","RO1",2018,24.2
"PC_Y65_MAX","PC","RO1",2018,17.3
"OLDDEP1","PC","RO11",2017,24.7
"OLDDEP2","PC","RO11",2017,42
"PC_FM","PC","RO11",2017,104.9
"PC_Y60_MAX","PC","RO11",2017,23.3
"PC_Y65_MAX","PC","RO11",2017,16.7
"OLDDEP1","PC","RO11",2018,25.4
"OLDDEP2","PC","RO11",2018,42.9
"PC_FM","PC","RO11",2018,104.7
"PC_Y60_MAX","PC","RO11",2018,23.7
"PC_Y65_MAX","PC","RO11",2018,17
"OLDDEP1","PC","RO12",2017,25.9
"OLDDEP2","PC","RO12",2017,45.2
"PC_FM","PC","RO12",2017,103.8
"PC_Y60_MAX","PC","RO12",2017,24.4
"PC_Y65_MAX","PC","RO12",2017,17.2
"OLDDEP1","PC","RO12",2018,26.8
"OLDDEP2","PC","RO12",2018,46.5
"PC_FM","PC","RO12",2018,103.7
"PC_Y60_MAX","PC","RO12",2018,24.8
"PC_Y65_MAX","PC","RO12",2018,17.7
"OLDDEP1","PC","RO2",2017,27.6
"OLDDEP2","PC","RO2",2017,47.6
"PC_FM","PC","RO2",2017,102.3
"PC_Y60_MAX","PC","RO2",2017,24.8
"PC_Y65_MAX","PC","RO2",2017,18
"OLDDEP1","PC","RO2",2018,28.3
"OLDDEP2","PC","RO2",2018,48.7
"PC_FM","PC","RO2",2018,102.2
"PC_Y60_MAX","PC","RO2",2018,25.2
"PC_Y65_MAX","PC","RO2",2018,18.3
"OLDDEP1","PC","RO21",2017,27.1
"OLDDEP2","PC","RO21",2017,46.3
"PC_FM","PC","RO21",2017,101.2
"PC_Y60_MAX","PC","RO21",2017,23.9
"PC_Y65_MAX","PC","RO21",2017,17.5
"OLDDEP1","PC","RO21",2018,27.6
"OLDDEP2","PC","RO21",2018,47
"PC_FM","PC","RO21",2018,101.1
"PC_Y60_MAX","PC","RO21",2018,24.1
"PC_Y65_MAX","PC","RO21",2018,17.8
"OLDDEP1","PC","RO22",2017,28.3
"OLDDEP2","PC","RO22",2017,49.4
"PC_FM","PC","RO22",2017,103.7
"PC_Y60_MAX","PC","RO22",2017,26.1
"PC_Y65_MAX","PC","RO22",2017,18.6
"OLDDEP1","PC","RO22",2018,29.2
"OLDDEP2","PC","RO22",2018,50.8
"PC_FM","PC","RO22",2018,103.7
"PC_Y60_MAX","PC","RO22",2018,26.6
"PC_Y65_MAX","PC","RO22",2018,19.1
"OLDDEP1","PC","RO3",2017,26.5
"OLDDEP2","PC","RO3",2017,44.4
"PC_FM","PC","RO3",2017,107.5
"PC_Y60_MAX","PC","RO3",2017,24.8
"PC_Y65_MAX","PC","RO3",2017,17.9
"OLDDEP1","PC","RO3",2018,27.3
"OLDDEP2","PC","RO3",2018,45.4
"PC_FM","PC","RO3",2018,107.4
"PC_Y60_MAX","PC","RO3",2018,25.1
"PC_Y65_MAX","PC","RO3",2018,18.2
"OLDDEP1","PC","RO31",2017,30.1
"OLDDEP2","PC","RO31",2017,50.2
"PC_FM","PC","RO31",2017,103.5
"PC_Y60_MAX","PC","RO31",2017,26.6
"PC_Y65_MAX","PC","RO31",2017,19.7
"OLDDEP1","PC","RO31",2018,30.9
"OLDDEP2","PC","RO31",2018,51.2
"PC_FM","PC","RO31",2018,103.3
"PC_Y60_MAX","PC","RO31",2018,27
"PC_Y65_MAX","PC","RO31",2018,20.1
"OLDDEP1","PC","RO32",2017,22.1
"OLDDEP2","PC","RO32",2017,37.7
"PC_FM","PC","RO32",2017,113.1
"PC_Y60_MAX","PC","RO32",2017,22.4
"PC_Y65_MAX","PC","RO32",2017,15.5
"OLDDEP1","PC","RO32",2018,22.9
"OLDDEP2","PC","RO32",2018,38.7
"PC_FM","PC","RO32",2018,112.9
"PC_Y60_MAX","PC","RO32",2018,22.7
"PC_Y65_MAX","PC","RO32",2018,15.9
"OLDDEP1","PC","RO4",2017,27.5
"OLDDEP2","PC","RO4",2017,46.7
"PC_FM","PC","RO4",2017,104.2
"PC_Y60_MAX","PC","RO4",2017,25.6
"PC_Y65_MAX","PC","RO4",2017,18.5
"OLDDEP1","PC","RO4",2018,28.3
"OLDDEP2","PC","RO4",2018,47.8
"PC_FM","PC","RO4",2018,104.1
"PC_Y60_MAX","PC","RO4",2018,26.1
"PC_Y65_MAX","PC","RO4",2018,18.9
"OLDDEP1","PC","RO41",2017,29.6
"OLDDEP2","PC","RO41",2017,49.6
"PC_FM","PC","RO41",2017,103.3
"PC_Y60_MAX","PC","RO41",2017,26.6
"PC_Y65_MAX","PC","RO41",2017,19.6
"OLDDEP1","PC","RO41",2018,30.4
"OLDDEP2","PC","RO41",2018,50.7
"PC_FM","PC","RO41",2018,103.1
"PC_Y60_MAX","PC","RO41",2018,27.1
"PC_Y65_MAX","PC","RO41",2018,20.1
"OLDDEP1","PC","RO42",2017,25.3
"OLDDEP2","PC","RO42",2017,43.6
"PC_FM","PC","RO42",2017,105.3
"PC_Y60_MAX","PC","RO42",2017,24.5
"PC_Y65_MAX","PC","RO42",2017,17.3
"OLDDEP1","PC","RO42",2018,26
"OLDDEP2","PC","RO42",2018,44.8
"PC_FM","PC","RO42",2018,105.1
"PC_Y60_MAX","PC","RO42",2018,24.9
"PC_Y65_MAX","PC","RO42",2018,17.7
"OLDDEP1","PC","RS",2017,29.2
"OLDDEP2","PC","RS",2017,51.2
"PC_FM","PC","RS",2017,105.3
"PC_Y60_MAX","PC","RS",2017,27.3
"PC_Y65_MAX","PC","RS",2017,19.4
"OLDDEP1","PC","RS",2018,30.3
"OLDDEP2","PC","RS",2018,51.8
"PC_FM","PC","RS",2018,105.3
"PC_Y60_MAX","PC","RS",2018,27.5
"PC_Y65_MAX","PC","RS",2018,19.9
"OLDDEP1","PC","RS1",2017,27.6
"OLDDEP2","PC","RS1",2017,48
"PC_FM","PC","RS1",2017,108.3
"PC_Y60_MAX","PC","RS1",2017,26.2
"PC_Y65_MAX","PC","RS1",2017,18.5
"OLDDEP1","PC","RS1",2018,28.6
"OLDDEP2","PC","RS1",2018,48.7
"PC_FM","PC","RS1",2018,108.3
"PC_Y60_MAX","PC","RS1",2018,26.4
"PC_Y65_MAX","PC","RS1",2018,19
"OLDDEP1","PC","RS11",2017,27.7
"OLDDEP2","PC","RS11",2017,47.5
"PC_FM","PC","RS11",2017,111.8
"PC_Y60_MAX","PC","RS11",2017,26
"PC_Y65_MAX","PC","RS11",2017,18.5
"OLDDEP1","PC","RS11",2018,28.7
"OLDDEP2","PC","RS11",2018,47.9
"PC_FM","PC","RS11",2018,111.8
"PC_Y60_MAX","PC","RS11",2018,26.1
"PC_Y65_MAX","PC","RS11",2018,19
"OLDDEP1","PC","RS12",2017,27.5
"OLDDEP2","PC","RS12",2017,48.5
"PC_FM","PC","RS12",2017,105.2
"PC_Y60_MAX","PC","RS12",2017,26.3
"PC_Y65_MAX","PC","RS12",2017,18.5
"OLDDEP1","PC","RS12",2018,28.5
"OLDDEP2","PC","RS12",2018,49.3
"PC_FM","PC","RS12",2018,105.1
"PC_Y60_MAX","PC","RS12",2018,26.6
"PC_Y65_MAX","PC","RS12",2018,19
"OLDDEP1","PC","RS2",2017,30.9
"OLDDEP2","PC","RS2",2017,54.5
"PC_FM","PC","RS2",2017,102.4
"PC_Y60_MAX","PC","RS2",2017,28.5
"PC_Y65_MAX","PC","RS2",2017,20.3
"OLDDEP1","PC","RS2",2018,32.1
"OLDDEP2","PC","RS2",2018,55.3
"PC_FM","PC","RS2",2018,102.3
"PC_Y60_MAX","PC","RS2",2018,28.7
"PC_Y65_MAX","PC","RS2",2018,20.9
"OLDDEP1","PC","RS21",2017,29.9
"OLDDEP2","PC","RS21",2017,53.8
"PC_FM","PC","RS21",2017,102.8
"PC_Y60_MAX","PC","RS21",2017,28.1
"PC_Y65_MAX","PC","RS21",2017,19.7
"OLDDEP1","PC","RS21",2018,31.3
"OLDDEP2","PC","RS21",2018,54.7
"PC_FM","PC","RS21",2018,102.8
"PC_Y60_MAX","PC","RS21",2018,28.4
"PC_Y65_MAX","PC","RS21",2018,20.4
"OLDDEP1","PC","RS22",2017,32.2
"OLDDEP2","PC","RS22",2017,55.5
"PC_FM","PC","RS22",2017,101.8
"PC_Y60_MAX","PC","RS22",2017,28.9
"PC_Y65_MAX","PC","RS22",2017,21
"OLDDEP1","PC","RS22",2018,33.2
"OLDDEP2","PC","RS22",2018,55.9
"PC_FM","PC","RS22",2018,101.8
"PC_Y60_MAX","PC","RS22",2018,29.1
"PC_Y65_MAX","PC","RS22",2018,21.6
"OLDDEP1","PC","SE",2017,31.6
"OLDDEP2","PC","SE",2017,49.2
"PC_FM","PC","SE",2017,99.4
"PC_Y60_MAX","PC","SE",2017,25.4
"PC_Y65_MAX","PC","SE",2017,19.8
"OLDDEP1","PC","SE",2018,31.7
"OLDDEP2","PC","SE",2018,49.3
"PC_FM","PC","SE",2018,99.1
"PC_Y60_MAX","PC","SE",2018,25.4
"PC_Y65_MAX","PC","SE",2018,19.8
"OLDDEP1","PC","SE1",2017,27.9
"OLDDEP2","PC","SE1",2017,43.2
"PC_FM","PC","SE1",2017,100
"PC_Y60_MAX","PC","SE1",2017,23.1
"PC_Y65_MAX","PC","SE1",2017,17.9
"OLDDEP1","PC","SE1",2018,28
"OLDDEP2","PC","SE1",2018,43.3
"PC_FM","PC","SE1",2018,99.7
"PC_Y60_MAX","PC","SE1",2018,23.1
"PC_Y65_MAX","PC","SE1",2018,17.9
"OLDDEP1","PC","SE11",2017,24.2
"OLDDEP2","PC","SE11",2017,37.4
"PC_FM","PC","SE11",2017,100.5
"PC_Y60_MAX","PC","SE11",2017,20.7
"PC_Y65_MAX","PC","SE11",2017,15.8
"OLDDEP1","PC","SE11",2018,24.2
"OLDDEP2","PC","SE11",2018,37.6
"PC_FM","PC","SE11",2018,100.2
"PC_Y60_MAX","PC","SE11",2018,20.8
"PC_Y65_MAX","PC","SE11",2018,15.8
"OLDDEP1","PC","SE12",2017,33.4
"OLDDEP2","PC","SE12",2017,51.8
"PC_FM","PC","SE12",2017,99.3
"PC_Y60_MAX","PC","SE12",2017,26.3
"PC_Y65_MAX","PC","SE12",2017,20.6
"OLDDEP1","PC","SE12",2018,33.5
"OLDDEP2","PC","SE12",2018,51.9
"PC_FM","PC","SE12",2018,99
"PC_Y60_MAX","PC","SE12",2018,26.3
"PC_Y65_MAX","PC","SE12",2018,20.7
"OLDDEP1","PC","SE2",2017,32.5
"OLDDEP2","PC","SE2",2017,50.6
"PC_FM","PC","SE2",2017,99.4
"PC_Y60_MAX","PC","SE2",2017,25.9
"PC_Y65_MAX","PC","SE2",2017,20.2
"OLDDEP1","PC","SE2",2018,32.6
"OLDDEP2","PC","SE2",2018,50.7
"PC_FM","PC","SE2",2018,99.1
"PC_Y60_MAX","PC","SE2",2018,25.9
"PC_Y65_MAX","PC","SE2",2018,20.2
"OLDDEP1","PC","SE21",2017,36.4
"OLDDEP2","PC","SE21",2017,57.3
"PC_FM","PC","SE21",2017,98.1
"PC_Y60_MAX","PC","SE21",2017,28.1
"PC_Y65_MAX","PC","SE21",2017,22.1
"OLDDEP1","PC","SE21",2018,36.6
"OLDDEP2","PC","SE21",2018,57.4
"PC_FM","PC","SE21",2018,97.8
"PC_Y60_MAX","PC","SE21",2018,28.1
"PC_Y65_MAX","PC","SE21",2018,22.1
"OLDDEP1","PC","SE22",2017,32
"OLDDEP2","PC","SE22",2017,49.3
"PC_FM","PC","SE22",2017,100.2
"PC_Y60_MAX","PC","SE22",2017,25.4
"PC_Y65_MAX","PC","SE22",2017,19.9
"OLDDEP1","PC","SE22",2018,32.1
"OLDDEP2","PC","SE22",2018,49.4
"PC_FM","PC","SE22",2018,99.9
"PC_Y60_MAX","PC","SE22",2018,25.3
"PC_Y65_MAX","PC","SE22",2018,19.9
"OLDDEP1","PC","SE23",2017,31.2
"OLDDEP2","PC","SE23",2017,48.8
"PC_FM","PC","SE23",2017,99.4
"PC_Y60_MAX","PC","SE23",2017,25.3
"PC_Y65_MAX","PC","SE23",2017,19.6
"OLDDEP1","PC","SE23",2018,31.4
"OLDDEP2","PC","SE23",2018,49
"PC_FM","PC","SE23",2018,99.1
"PC_Y60_MAX","PC","SE23",2018,25.3
"PC_Y65_MAX","PC","SE23",2018,19.7
"OLDDEP1","PC","SE3",2017,38
"OLDDEP2","PC","SE3",2017,60.2
"PC_FM","PC","SE3",2017,97.9
"PC_Y60_MAX","PC","SE3",2017,29.5
"PC_Y65_MAX","PC","SE3",2017,23.1
"OLDDEP1","PC","SE3",2018,38.5
"OLDDEP2","PC","SE3",2018,60.8
"PC_FM","PC","SE3",2018,97.7
"PC_Y60_MAX","PC","SE3",2018,29.6
"PC_Y65_MAX","PC","SE3",2018,23.2
"OLDDEP1","PC","SE31",2017,39.2
